lemRank,lemma,PoS,lemFreq,wordFreq,word,,Data Sourced From: www.wordfrequency.info
3391,squeeze,v,21756,8111,squeezed,,
3391,squeeze,v,21756,1404,squeezes,,
3391,squeeze,v,21756,3401,squeezing,,
3462,stability,n,21031,31,stabilities,,
3462,stability,n,21031,21000,stability,,
3120,stable,j,24549,24520,stable,,
3120,stable,j,24549,29,stabler,,
4932,stack,n,12330,8357,stack,,
4932,stack,n,12330,3973,stacks,,
2892,stadium,n,27233,25158,stadium,,
2892,stadium,n,27233,2075,stadiums,,
897,staff,n,107396,105386,staff,,
897,staff,n,107396,1841,staffs,,
939,stage,n,102611,84014,stage,,
939,stage,n,102611,18597,stages,,
3269,stair,n,23001,23001,stairs,,
2941,stake,n,26539,17689,stake,,
2941,stake,n,26539,8850,stakes,,
4899,stamp,n,12425,6315,stamp,,
4899,stamp,n,12425,6110,stamps,,
4520,stance,n,14103,12879,stance,,
4520,stance,n,14103,1224,stances,,
329,stand,v,303462,109655,stand,,
2209,stand,n,39230,28642,stand,,
892,standard,n,107818,39307,standard,,
1908,standard,j,47085,47085,standard,,
892,standard,n,107818,68511,standards,,
329,stand,v,303462,71447,standing,,
3450,standing,n,21145,18912,standing,,
3450,standing,n,21145,2233,standings,,
329,stand,v,303462,38518,stands,,
2209,stand,n,39230,10588,stands,,
578,star,n,167036,98905,star,,
4323,star,v,15075,4105,star,,
1449,stare,v,66392,9925,stare,,
1449,stare,v,66392,23975,stared,,
1449,stare,v,66392,7253,stares,,
1449,stare,v,66392,25239,staring,,
4323,star,v,15075,3218,starred,,
4323,star,v,15075,6374,starring,,
578,star,n,167036,68131,stars,,
4323,star,v,15075,1378,stars,,
162,start,v,578246,212064,start,,
1475,start,n,65218,63739,start,,
162,start,v,578246,234383,started,,
3795,starter,n,18292,9479,starter,,
3795,starter,n,18292,8813,starters,,
162,start,v,578246,75161,starting,,
3738,starting,n,18738,18736,starting,,
162,start,v,578246,56638,starts,,
1475,start,n,65218,1479,starts,,
147,state,n,638012,514086,state,,
778,state,v,125064,56264,state,,
778,state,v,125064,34615,stated,,
791,statement,n,122852,86707,statement,,
791,statement,n,122852,36145,statements,,
147,state,n,638012,123926,states,,
778,state,v,125064,23986,states,,
778,state,v,125064,10199,stating,,
978,station,n,98720,73991,station,,
978,station,n,98720,24729,stations,,
3900,statistical,j,17575,17575,statistical,,
2731,statistics,n,29070,29070,statistics,,
4279,statue,n,15343,11114,statue,,
4279,statue,n,15343,4229,statues,,
1274,status,n,75577,75122,status,,
1274,status,n,75577,455,statuses,,
4071,statute,n,16524,10894,statute,,
4071,statute,n,16524,5630,statutes,,
897,staff,n,107396,169,staves,,
361,stay,v,275504,192705,stay,,
4596,stay,n,13749,10907,stay,,
361,stay,v,275504,39808,stayed,,
361,stay,v,275504,30623,staying,,
361,stay,v,275504,12368,stays,,
4596,stay,n,13749,2842,stays,,
3352,steady,j,22152,327,steadier,,
3352,steady,j,22152,86,steadiest,,
3352,steady,j,22152,21739,steady,,
4983,steak,n,12124,9188,steak,,
4983,steak,n,12124,2936,steaks,,
1384,steal,v,68807,20122,steal,,
1384,steal,v,68807,5,stealed,,
1384,steal,v,68807,12657,stealing,,
1384,steal,v,68807,4005,steals,,
4444,steam,n,14454,14248,steam,,
4444,steam,n,14454,206,steams,,
2657,steel,n,29886,29712,steel,,
2657,steel,n,29886,174,steels,,
4886,steep,j,12454,10873,steep,,
4886,steep,j,12454,1113,steeper,,
4886,steep,j,12454,468,steepest,,
3829,stem,n,18061,13522,stem,,
4582,stem,v,13809,5673,stem,,
4582,stem,v,13809,1841,stemmed,,
4582,stem,v,13809,2490,stemming,,
3829,stem,n,18061,4539,stems,,
4582,stem,v,13809,3805,stems,,
641,step,n,151394,88021,step,,
1051,step,v,92268,40238,step,,
1051,step,v,92268,33816,stepped,,
1051,step,v,92268,11868,stepping,,
641,step,n,151394,63370,steps,,
1051,step,v,92268,6346,steps,,
1060,stick,v,91597,33957,stick,,
2958,stick,n,26373,18290,stick,,
1060,stick,v,91597,6,sticked,,
1060,stick,v,91597,11150,sticking,,
1060,stick,v,91597,6002,sticks,,
2958,stick,n,26373,8083,sticks,,
4997,stiff,j,12076,10947,stiff,,
4997,stiff,j,12076,961,stiffer,,
4997,stiff,j,12076,168,stiffest,,
128,still,r,757548,757548,still,,
2447,still,j,33525,33465,still,,
2447,still,j,33525,49,stiller,,
2447,still,j,33525,11,stillest,,
3865,stimulus,n,17842,4511,stimuli,,
3865,stimulus,n,17842,13331,stimulus,,
2411,stir,v,34231,17742,stir,,
2411,stir,v,34231,5829,stirred,,
2411,stir,v,34231,9106,stirring,,
2411,stir,v,34231,1554,stirs,,
1033,stock,n,93809,69558,stock,,
1033,stock,n,93809,24251,stocks,,
1384,steal,v,68807,17006,stole,,
1384,steal,v,68807,15012,stolen,,
2728,stomach,n,29089,27685,stomach,,
2728,stomach,n,29089,1404,stomachs,,
1420,stone,n,67456,50653,stone,,
1420,stone,n,67456,16800,stones,,
329,stand,v,303462,83842,stood,,
257,stop,v,366567,238017,stop,,
2328,stop,n,36214,32196,stop,,
257,stop,v,366567,87070,stopped,,
257,stop,v,366567,18615,stopping,,
257,stop,v,366567,22865,stops,,
2328,stop,n,36214,4018,stops,,
2914,storage,n,26941,26941,storage,,
759,store,n,127984,87006,store,,
3039,store,v,25475,10550,store,,
3039,store,v,25475,11412,stored,,
759,store,n,127984,40978,stores,,
3039,store,v,25475,6,stores,,
224,story,n,432184,112748,stories,,
3039,store,v,25475,3507,storing,,
1564,storm,n,60280,49923,storm,,
1564,storm,n,60280,10,storming,,
1564,storm,n,60280,10347,storms,,
224,story,n,432184,319427,story,,
224,story,n,432184,9,storys,,
1642,straight,r,56942,56942,straight,,
2434,straight,j,33764,32791,straight,,
2434,straight,j,33764,858,straighter,,
2434,straight,j,33764,115,straightest,,
3902,strain,n,17571,11468,strain,,
3902,strain,n,17571,6103,strains,,
1599,strange,j,58863,53326,strange,,
1599,strange,j,58863,3517,stranger,,
2682,stranger,n,29572,15504,stranger,,
2682,stranger,n,29572,14068,strangers,,
1599,strange,j,58863,2020,strangest,,
2978,strategic,j,26103,26103,strategic,,
904,strategy,n,106236,39702,strategies,,
904,strategy,n,106236,66534,strategy,,
4980,streak,n,12142,9760,streak,,
4980,streak,n,12142,2381,streaks,,
2573,stream,n,31393,22486,stream,,
2573,stream,n,31393,23,streaming,,
2573,stream,n,31393,8884,streams,,
402,street,n,242552,188599,street,,
402,street,n,242552,53953,streets,,
1389,strength,n,68537,58318,strength,,
3436,strengthen,v,21276,10682,strengthen,,
3436,strengthen,v,21276,4514,strengthened,,
3436,strengthen,v,21276,4045,strengthening,,
3436,strengthen,v,21276,2035,strengthens,,
1389,strength,n,68537,10219,strengths,,
1935,stress,n,46396,43397,stress,,
3315,stress,v,22587,6530,stress,,
3315,stress,v,22587,10423,stressed,,
1935,stress,n,46396,2999,stresses,,
3315,stress,v,22587,2993,stresses,,
3315,stress,v,22587,2641,stressing,,
2333,stretch,v,36058,11456,stretch,,
3773,stretch,n,18453,15272,stretch,,
2333,stretch,v,36058,13104,stretched,,
2333,stretch,v,36058,3937,stretches,,
3773,stretch,n,18453,3181,stretches,,
2333,stretch,v,36058,7561,stretching,,
3918,strict,j,17484,14723,strict,,
3918,strict,j,17484,2124,stricter,,
3918,strict,j,17484,637,strictest,,
5008,strictly,r,12034,12034,strictly,,
1285,strike,v,74378,19234,strike,,
2595,strike,n,31051,21180,strike,,
1285,strike,v,74378,10761,strikes,,
2595,strike,n,31051,9871,strikes,,
1285,strike,v,74378,8691,striking,,
2757,string,n,28844,19772,string,,
2757,string,n,28844,9072,strings,,
3242,strip,n,23266,17249,strip,,
4240,strip,v,15548,4087,strip,,
4240,strip,v,15548,7127,stripped,,
4240,strip,v,15548,2464,stripping,,
3242,strip,n,23266,6017,strips,,
4240,strip,v,15548,1870,strips,,
4858,strive,v,12596,6318,strive,,
4858,strive,v,12596,316,strived,,
4858,strive,v,12596,180,striven,,
4858,strive,v,12596,1598,strives,,
4858,strive,v,12596,3455,striving,,
3571,stroke,n,20004,14230,stroke,,
3571,stroke,n,20004,5774,strokes,,
497,strong,j,193876,150122,strong,,
497,strong,j,193876,32208,stronger,,
497,strong,j,193876,11546,strongest,,
2545,strongly,r,31943,31943,strongly,,
4858,strive,v,12596,729,strove,,
1285,strike,v,74378,35692,struck,,
4135,structural,j,16138,16138,structural,,
1106,structure,n,88114,62590,structure,,
1106,structure,n,88114,25524,structures,,
1743,struggle,v,52598,10661,struggle,,
2186,struggle,n,39777,31197,struggle,,
1743,struggle,v,52598,16181,struggled,,
1743,struggle,v,52598,4897,struggles,,
2186,struggle,n,39777,8580,struggles,,
1743,struggle,v,52598,20859,struggling,,
1060,stick,v,91597,40482,stuck,,
179,student,n,530196,146984,student,,
179,student,n,530196,383212,students,,
1055,study,v,92101,32189,studied,,
259,study,n,364915,133544,studies,,
1055,study,v,92101,2876,studies,,
1793,studio,n,50758,39157,studio,,
1793,studio,n,50758,11601,studios,,
259,study,n,364915,231371,study,,
1055,study,v,92101,30021,study,,
1055,study,v,92101,27015,studying,,
662,stuff,n,145992,145607,stuff,,
3818,stuff,v,18158,7207,stuff,,
3818,stuff,v,18158,8226,stuffed,,
3818,stuff,v,18158,2214,stuffing,,
662,stuff,n,145992,385,stuffs,,
3818,stuff,v,18158,511,stuffs,,
4236,stumble,v,15561,3065,stumble,,
4236,stumble,v,15561,8119,stumbled,,
4236,stumble,v,15561,1625,stumbles,,
4236,stumble,v,15561,2752,stumbling,,
5035,stunning,j,11930,11930,stunning,,
1415,stupid,j,67597,66660,stupid,,
1415,stupid,j,67597,937,stupidest,,
1113,style,n,87244,71929,style,,
1113,style,n,87244,15315,styles,,
4423,suburban,j,14577,14,sub-urban,,
803,subject,n,120773,80588,subject,,
3304,subject,i,22677,22677,subject,,
803,subject,n,120773,40185,subjects,,
2565,submit,v,31515,14630,submit,,
2565,submit,v,31515,740,submits,,
2565,submit,v,31515,13188,submitted,,
2565,submit,v,31515,2957,submitting,,
3473,subsequent,j,20893,20893,subsequent,,
4465,subsidy,n,14371,10402,subsidies,,
4465,subsidy,n,14371,3969,subsidy,,
2409,substance,n,34262,25762,substance,,
2409,substance,n,34262,8500,substances,,
2945,substantial,j,26521,26521,substantial,,
3910,subtle,j,17521,16737,subtle,,
3910,subtle,j,17521,646,subtler,,
3910,subtle,j,17521,138,subtlest,,
4317,suburb,n,15106,5195,suburb,,
4423,suburban,j,14577,14563,suburban,,
4317,suburb,n,15106,9911,suburbs,,
2229,succeed,v,38621,21260,succeed,,
2229,succeed,v,38621,11910,succeeded,,
2229,succeed,v,38621,2138,succeeding,,
2229,succeed,v,38621,3313,succeeds,,
884,success,n,110030,102847,success,,
884,success,n,110030,7183,successes,,
1241,successful,j,77999,77999,successful,,
3355,successfully,r,22130,22130,successfully,,
200,such,d,468655,468655,such,,
397,such,i,244165,244165,such,,
2312,suck,v,36572,13125,suck,,
2312,suck,v,36572,8270,sucked,,
2312,suck,v,36572,5222,sucking,,
2312,suck,v,36572,9955,sucks,,
3354,sudden,j,22133,22133,sudden,,
5000,sudden,r,12072,12072,sudden,,
1244,suddenly,r,77721,77721,suddenly,,
3260,sue,v,23083,8983,sue,,
3260,sue,v,23083,9217,sued,,
3260,sue,v,23083,23,sueing,,
3260,sue,v,23083,574,sues,,
1167,suffer,v,82579,27525,suffer,,
1167,suffer,v,82579,30752,suffered,,
1167,suffer,v,82579,18367,suffering,,
4021,suffering,n,16837,15523,suffering,,
4021,suffering,n,16837,1314,sufferings,,
1167,suffer,v,82579,6,sufferred,,
1167,suffer,v,82579,5929,suffers,,
3183,sufficient,j,23898,23898,sufficient,,
1842,sugar,n,49230,45111,sugar,,
1842,sugar,n,49230,4118,sugars,,
481,suggest,v,200560,68789,suggest,,
481,suggest,v,200560,53872,suggested,,
481,suggest,v,200560,24540,suggesting,,
2499,suggestion,n,32775,15713,suggestion,,
2499,suggestion,n,32775,17062,suggestions,,
481,suggest,v,200560,53359,suggests,,
2332,suicide,n,36059,33782,suicide,,
2332,suicide,n,36059,2277,suicides,,
3260,sue,v,23083,4286,suing,,
1675,suit,n,55200,42783,suit,,
3383,suit,v,21887,8106,suit,,
4129,suite,n,16164,12972,suite,,
3383,suit,v,21887,8585,suited,,
4129,suite,n,16164,3192,suites,,
3383,suit,v,21887,260,suiting,,
1675,suit,n,55200,12417,suits,,
3383,suit,v,21887,4936,suits,,
3932,sum,n,17402,14014,sum,,
3533,summary,n,20407,1603,summaries,,
3533,summary,n,20407,18804,summary,,
771,summer,n,126418,121952,summer,,
771,summer,n,126418,4466,summers,,
3932,sum,n,17402,5,summing,,
3627,summit,n,19581,18569,summit,,
3627,summit,n,19581,1012,summits,,
3932,sum,n,17402,3383,sums,,
942,sun,n,102043,98596,sun,,
1074,sunday,n,90771,90771,sunday,,
1066,sing,v,91395,4113,sung,,
3156,sink,v,24129,4236,sunk,,
4618,sunlight,n,13624,13624,sunlight,,
5044,sunny,j,11889,212,sunnier,,
5044,sunny,j,11889,111,sunniest,,
5044,sunny,j,11889,11566,sunny,,
942,sun,n,102043,3447,suns,,
4950,sunset,n,12247,11311,sunset,,
4950,sunset,n,12247,936,sunsets,,
1998,super,j,44696,44696,super,,
3510,superior,j,20593,20593,superior,,
4215,supervisor,n,15672,10008,supervisor,,
4215,supervisor,n,15672,5664,supervisors,,
2888,supply,v,27255,7687,supplied,,
1680,supply,n,54988,18882,supplies,,
2888,supply,v,27255,5673,supplies,,
1680,supply,n,54988,36106,supply,,
2888,supply,v,27255,10631,supply,,
2888,supply,v,27255,3264,supplying,,
486,support,v,198185,115637,support,,
634,support,n,152769,148342,support,,
486,support,v,198185,40657,supported,,
2341,supporter,n,35863,7632,supporter,,
2341,supporter,n,35863,28231,supporters,,
486,support,v,198185,22266,supporting,,
4637,supportive,j,13543,13543,supportive,,
486,support,v,198185,19625,supports,,
634,support,n,152769,4427,supports,,
1945,suppose,v,46217,40489,suppose,,
918,supposed,j,105037,105037,supposed,,
1945,suppose,v,46217,4839,supposed,,
4475,supposedly,r,14318,14318,supposedly,,
1945,suppose,v,46217,660,supposes,,
1945,suppose,v,46217,229,supposing,,
1735,Supreme,j,52933,52933,supreme,,
3041,surprise,v,25449,62,suprise,,
3041,surprise,v,25449,152,suprised,,
3041,surprise,v,25449,53,suprising,,
1902,surprised,j,47267,7,sur-prised,,
247,sure,j,383701,382742,sure,,
1349,sure,r,70758,70758,sure,,
2435,surely,r,33758,33758,surely,,
247,sure,j,383701,256,surer,,
247,sure,j,383701,703,surest,,
1195,surface,n,80819,72230,surface,,
1195,surface,n,80819,8589,surfaces,,
4016,surgeon,n,16865,12035,surgeon,,
4016,surgeon,n,16865,4830,surgeons,,
1985,surgery,n,45042,3378,surgeries,,
1985,surgery,n,45042,41664,surgery,,
1661,surprise,n,56116,49687,surprise,,
3041,surprise,v,25449,10553,surprise,,
1902,surprised,j,47267,47260,surprised,,
3041,surprise,v,25449,12203,surprised,,
1661,surprise,n,56116,6429,surprises,,
3041,surprise,v,25449,1702,surprises,,
3041,surprise,v,25449,724,surprising,,
3071,surprising,j,25114,25114,surprising,,
3873,surprisingly,r,17784,17784,surprisingly,,
1900,surround,v,47314,5010,surround,,
1900,surround,v,47314,23142,surrounded,,
1900,surround,v,47314,16449,surrounding,,
5030,surrounding,j,11942,11942,surrounding,,
1900,surround,v,47314,2713,surrounds,,
4115,surveillance,n,16262,16222,surveillance,,
4115,surveillance,n,16262,40,surveillances,,
1395,survey,n,68301,54960,survey,,
4591,survey,v,13766,2669,survey,,
4591,survey,v,13766,7873,surveyed,,
4591,survey,v,13766,2179,surveying,,
1395,survey,n,68301,13341,surveys,,
4591,survey,v,13766,1045,surveys,,
2836,survival,n,27914,27828,survival,,
2836,survival,n,27914,86,survivals,,
1461,survive,v,65838,38264,survive,,
1461,survive,v,65838,20652,survived,,
1461,survive,v,65838,3117,survives,,
1461,survive,v,65838,3805,surviving,,
3147,survivor,n,24240,9237,survivor,,
3147,survivor,n,24240,15003,survivors,,
2165,suspect,v,40173,23592,suspect,,
2867,suspect,n,27585,18281,suspect,,
2165,suspect,v,40173,12422,suspected,,
2165,suspect,v,40173,805,suspecting,,
2165,suspect,v,40173,3354,suspects,,
2867,suspect,n,27585,9304,suspects,,
3991,suspend,v,17011,3520,suspend,,
3991,suspend,v,17011,11913,suspended,,
3991,suspend,v,17011,1217,suspending,,
3991,suspend,v,17011,361,suspends,,
4325,suspicion,n,15070,10710,suspicion,,
4325,suspicion,n,15070,4360,suspicions,,
4717,suspicious,j,13224,13224,suspicious,,
3333,sustain,v,22359,11056,sustain,,
4092,sustainable,j,16363,16363,sustainable,,
3333,sustain,v,22359,6807,sustained,,
3333,sustain,v,22359,3302,sustaining,,
3333,sustain,v,22359,1194,sustains,,
3838,swallow,v,18013,6796,swallow,,
3838,swallow,v,18013,7609,swallowed,,
3838,swallow,v,18013,2523,swallowing,,
3838,swallow,v,18013,1085,swallows,,
3163,swim,v,24072,3614,swam,,
2482,swear,v,32971,20042,swear,,
2482,swear,v,32971,1346,swearing,,
2482,swear,v,32971,1643,swears,,
4252,sweat,n,15505,14266,sweat,,
4252,sweat,n,15505,1239,sweats,,
3181,sweep,v,23911,4999,sweep,,
3181,sweep,v,23911,3213,sweeping,,
3181,sweep,v,23911,2085,sweeps,,
1402,sweet,j,67903,63728,sweet,,
1402,sweet,j,67903,1946,sweeter,,
1402,sweet,j,67903,2229,sweetest,,
4801,sweetheart,n,12849,12190,sweetheart,,
4801,sweetheart,n,12849,659,sweethearts,,
3181,sweep,v,23911,13614,swept,,
3163,swim,v,24072,10025,swim,,
3163,swim,v,24072,8835,swimming,,
3163,swim,v,24072,1277,swims,,
2830,swing,v,27981,9712,swing,,
3412,swing,n,21541,17427,swing,,
2830,swing,v,27981,6155,swinging,,
2830,swing,v,27981,3380,swings,,
3412,swing,n,21541,4114,swings,,
2514,switch,v,32414,14916,switch,,
4226,switch,n,15630,13104,switch,,
2514,switch,v,32414,10804,switched,,
2514,switch,v,32414,2108,switches,,
4226,switch,n,15630,2526,switches,,
2514,switch,v,32414,4586,switching,,
3628,sword,n,19580,16007,sword,,
3628,sword,n,19580,3547,swords,,
2482,swear,v,32971,4786,swore,,
2482,swear,v,32971,5154,sworn,,
3163,swim,v,24072,321,swum,,
2830,swing,v,27981,8734,swung,,
2780,symbol,n,28609,17881,symbol,,
2780,symbol,n,28609,10728,symbols,,
4732,sympathy,n,13166,1369,sympathies,,
4732,sympathy,n,13166,11797,sympathy,,
2335,symptom,n,36021,5082,symptom,,
2335,symptom,n,36021,30939,symptoms,,
4499,syndrome,n,14192,13514,syndrome,,
4499,syndrome,n,14192,678,syndromes,,
4905,Syrian,j,12405,12405,syrian,,
219,system,n,435303,35,sys-tem,,
219,system,n,435303,334678,system,,
219,system,n,435303,100590,systems,,
3914,T-shirt,n,17501,11445,t-shirt,,
3914,T-shirt,n,17501,5925,t-shirts,,
845,TV,n,114859,51,t.v,,
845,TV,n,114859,867,t.v.,,
6,to,t,16770155,80754,ta,,
4976,tab,n,12156,8245,tab,,
4976,tab,n,12156,198,tabbed,,
407,table,n,238887,215946,table,,
407,table,n,238887,22941,tables,,
2783,tablespoon,n,28554,8089,tablespoon,,
2783,tablespoon,n,28554,12695,tablespoons,,
4003,tablet,n,16958,10164,tablet,,
4003,tablet,n,16958,6794,tablets,,
4976,tab,n,12156,3713,tabs,,
3859,tackle,v,17881,7991,tackle,,
3859,tackle,v,17881,2273,tackled,,
3859,tackle,v,17881,4990,tackles,,
3859,tackle,v,17881,2627,tackling,,
3340,tactic,n,22260,6775,tactic,,
3340,tactic,n,22260,15485,tactics,,
3827,tag,n,18076,12417,tag,,
3827,tag,n,18076,6,tagging,,
3827,tag,n,18076,5653,tags,,
3232,tail,n,23344,18362,tail,,
3232,tail,n,23344,4982,tails,,
63,take,v,1768822,858510,take,,
63,take,v,1768822,191544,taken,,
63,take,v,1768822,151261,takes,,
63,take,v,1768822,1473,takin,,
63,take,v,1768822,218805,taking,,
2401,tale,n,34400,21453,tale,,
1999,talent,n,44687,35544,talent,,
4025,talented,j,16822,16822,talented,,
1999,talent,n,44687,9143,talents,,
2401,tale,n,34400,12947,tales,,
149,talk,v,635614,290634,talk,,
964,talk,n,99986,70016,talk,,
149,talk,v,635614,83814,talked,,
149,talk,v,635614,5008,talkin,,
149,talk,v,635614,243433,talking,,
5026,talking,n,11958,11958,talking,,
149,talk,v,635614,12725,talks,,
964,talk,n,99986,29970,talks,,
1848,tall,j,48978,39603,tall,,
1848,tall,j,48978,6918,taller,,
1848,tall,j,48978,2457,tallest,,
2249,tank,n,38032,23921,tank,,
2249,tank,n,38032,14111,tanks,,
3052,tap,v,25295,9081,tap,,
1884,tape,n,47805,37341,tape,,
1884,tape,n,47805,10464,tapes,,
3052,tap,v,25295,8613,tapped,,
3052,tap,v,25295,5588,tapping,,
3052,tap,v,25295,2013,taps,,
1291,target,n,73925,52327,target,,
2508,target,v,32627,8382,target,,
2508,target,v,32627,14368,targeted,,
2508,target,v,32627,9603,targeting,,
1291,target,n,73925,21598,targets,,
2508,target,v,32627,203,targets,,
2508,target,v,32627,21,targetted,,
2508,target,v,32627,50,targetting,,
1164,task,n,82839,59630,task,,
1164,task,n,82839,23209,tasks,,
2198,taste,n,39481,32161,taste,,
2921,taste,v,26826,15915,taste,,
2921,taste,v,26826,6132,tasted,,
2198,taste,n,39481,7320,tastes,,
2921,taste,v,26826,3311,tastes,,
2921,taste,v,26826,1468,tasting,,
4998,tattoo,n,12072,7404,tattoo,,
4998,tattoo,n,12072,4665,tattoos,,
567,teach,v,169673,56163,taught,,
444,tax,n,217131,146047,tax,,
4920,tax,v,12374,6938,tax,,
3080,taxpayer,n,24954,91,tax-payer,,
3080,taxpayer,n,24954,75,tax-payers,,
444,tax,n,217131,1174,taxa,,
4920,tax,v,12374,3829,taxed,,
444,tax,n,217131,69910,taxes,,
4920,tax,v,12374,234,taxes,,
4920,tax,v,12374,1373,taxing,,
3080,taxpayer,n,24954,9484,taxpayer,,
3080,taxpayer,n,24954,15304,taxpayers,,
2783,tablespoon,n,28554,7569,tbsp,,
2783,tablespoon,n,28554,201,tbsps,,
